Winter1jan;Winter2jan;Winter3Jan;Winter4Jan;Winter5Dec;Winter6jan;Winter7jan;Winter8Dec;Winter9Dec;Winter10Dec;Summer1Jul;Summer2Jul;Summer3Jul;Summer4Jul;Summer5Ag;Summer6Jul;Summer7Jul;Summer8Jul;Summer9Jul;Summer10Ag
-44,4666666666667;-53,6666666666667;-41;-175,666666666667;-117;-90,3333333333333;-134,333333333333;-1765,86666666667;-362,666666666667;-827,044898;-96,6666666666667;-64,6666666666667;-249;-62;-54,3333333333333;-51,3333333333333;-64;-51,3333333333333;-51,3333333333333;-152,666666666667
-231,333333333333;-41;-109,666666666667;-81;-231;-208;-658,466666666667;-1810,4;-257,666666666667;-1392,612245;-191,333333333333;-147,333333333333;-290,333333333333;-152,133333333333;-90,3333333333333;-41;-231;-41;-129,666666666667;-41
-208;-61,6666666666667;-313;-501,466666666667;-198,333333333333;-94,3333333333333;-102,333333333333;-353,933333333333;-262;-1392,612245;-232,333333333333;-670,8;-472,666666666667;-360,2;-184,666666666667;-41;-117;-41;-231;-41
-331,218864066667;-217,333333333333;-301,333333333333;-277,733333333333;-144,333333333333;-49;-62,3333333333333;-359;-335,333333333333;-1421,94557833333;-78,7882494933333;-62;-238,333333333333;-244,333333333333;-558,8;-155;-41;-41;-41;-41
-816,485530626667;-318;-193,333333333333;-302,333333333333;-448,8;-137;-167,666666666667;-272,733333333333;-489,265698413333;-1495,67891166667;-153,8237424;-49,8666666666667;-169;-171;-58,9333333333333;-350,333333333333;-185,666666666667;-375,666666666667;-185,666666666667;-261,666666666667
-240,5521974;-199,333333333333;-547,133333333333;-409,333333333333;-225,533333333333;-111;-277,666666666667;-303,333333333333;-1458,564442;-529,455782333333;-127,157075729333;-97,8;-206,333333333333;-171;-62;-144,333333333333;-144,333333333333;-233;-144,333333333333;-334,333333333333
-348,5521974;-94;-208,666666666667;-298,066666666667;-352;-226,866666666667;-285;-430,266666666667;-1524,83110866667;-775,466666666667;-100,090409046667;-708,4;-246,333333333333;-130,333333333333;-62;-41;-174,6;-102,333333333333;-44,1529979653333;-63,2
-462,5521974;-99,3333333333333;-379,333333333333;-345;-419,666666666667;-963,4;-368,733333333333;-353;-1414,63110866667;-661,8;-210,157075733333;-328;-260,066666666667;-105;-103,333333333333;-41;-340,2;-142,133333333333;-230,157075731333;-54
-436,147838613333;-635,133333333333;-863,133333333333;-422,333333333333;-409;-356,666666666667;-262;-482,266666666667;-1979,23110866667;-260,266666666667;-179,823742392;-334,333333333333;-325,666666666667;-275,266666666667;-249,4;-53,6666666666667;-175;-139,333333333333;-154,157075719333;-54
-389,346666666667;-520,4;-397,666666666667;-857,2;-295,333333333333;-493,211594213333;-262;-510,61966464;-632,034798266667;-341,333333333333;-587,584413032;-184;-2102;-149,870744420667;-107,666666666667;-282,666666666667;-226,666666666667;-197;-104,490409046667;-505,666666666667
-224,333333333333;-454,933333333333;-1384,62757858667;-448,6;-254;-837,210144966667;-1167,6;-404,357075733333;-657,866666666667;-579,866666666667;-49;-109,066666666667;-899,333333333333;-354,757075706667;-49;-1205,33333333333;-330;-798,8;-219,957075733333;-2373,66666666667
-214;-730,133333333333;-2711,823742;-353,333333333333;-317,333333333333;-788,476811533333;-1839,53333333333;-1816,89475702667;-393,333333333333;-436,6;-49;-53,3333333333333;-62;-3740,623742;-49;-1949;-127,6;-95,3333333333333;-178,968826236;-876
-378,666666666667;-704,8;-2764,223742;-214;-444;-654,876811633333;-372,333333333333;-3048,43388766667;-930,533333333333;-370,466666666667;-144,333333333333;-140,302898553333;-591,133333333333;-1258,89040885333;-49;-41;-257,85769212;-63,458993896;-650,8;-54
-315,866666666667;-305;-3314,623742;-214;-392,843165653333;-759,7434783;-446,4;-2264,90055422667;-2730;-249;-136,933333333333;-595,876811633333;-200,333333333333;-296,490409066667;-119,666666666667;-440,8;-174,21886404;-56,2904090366667;-365;-451,2
-319;-1048,53333333333;-1980,80084830667;-373,508424586667;-400,157075733333;-736,410144966667;-613,6956522;-1217,51230448;-490,266666666667;-245,666666666667;-175,666666666667;-580,210144966667;-1304,2;-761,290408986667;-277,866666666667;-142,333333333333;-85,55219735;-52,82374237;-181,6;-584,466666666667
-280,333333333333;-1688;-351,250279193333;-2373,88553033333;-228,490409066667;-841,210144966667;-710,410144966667;-673,7434783;-267,666666666667;-1391,53333333333;-62;-461,3434783;-2527,93333333333;-148,043165653333;-62;-1419,66666666667;-231,48553072;-346,490409064667;-275,666666666667;-231
-161;-1465,46666666667;-251,858193293333;-1478,55219718667;-793,557075626667;-752,5434783;-1468,28497476667;-1257,79219586;-541,8;-2102;-1821,26666666667;-453,5434783;-464,933333333333;-171;-195,266666666667;-1649,4417576;-340,885530733333;-304,490409062667;-231,8;-378,333333333333
-227,8;-174;-257,3759397;-243,218864066667;-417,8237424;-1028,41014492667;-1751,08905633333;-2705,36234258667;-1498,33333333333;-274;-1708,7256604;-453,5434783;-305,866666666667;-178,8;-461,8;-609,48553068;-1063,26666666667;-86,2500193366667;-263;-77,6
-1296,86666666667;-2339,8;-456,042606366667;-213,885530733333;-407,957075733333;-2861,74347802;-1785,48905633333;-840,762342266666;-988,266666666667;-375,666666666667;-157,890409062667;-723,476811613333;-581,773333333333;-206;-59,4;-176,5521974;-497,4;-133,5521974;-593,2;-41
-251;-3253,40407746667;-568,509273033333;-225,287545626667;-565,552997973333;-363,575362326667;-1330,20334214;-463,46089304;-1948,06666666667;-896,533333333333;-115,157075711333;-2923,21014466667;-453,013333333333;-335,333333333333;-296,102050903333;-1379,68553049333;-695,066666666667;-116,16011151;-287,505995946667;-41
-451,706666666667;-2924,0655004;-915,559851566667;-316;-1555,66666666667;-224,035492906667;-2217,56314286;-330,777106146667;-1580,09659866667;-2412,8;-187,490409058667;-1464,54347818;-288,6;-231,8;-245,552197386667;-1601,8278384;-93,9333333333333;-194,042606384667;-207,490409066667;-1952,53333333333
-356,68;-3515,65594;-455,2;-371,066666666667;-1462;-297,490409066667;-1548,36722076;-171,103479826667;-1744,612245;-250,333333333333;-73,82374237;-2648,46447846667;-62;-78,33131841;-1211,35219718667;-284,666666666667;-325,666666666667;-2175,36202049333;-341,8237424;-1671,36474848
-282,788249493333;-779,17593976;-437,035492906667;-501,6;-254,36882624;-220,8237424;-735,712458346666;-474,96802564;-1360,49473966667;-203,370146493333;-593,098081807333;-1410,75707552;-1250,73333333333;-80,55219735;-1373,01886383;-113,333333333333;-247,333333333333;-1099,16898008667;-198,357075719333;-372,8237424
-445,8237424;-197,399546726667;-475,8237424;-362;-374,957075733333;-285,690409066667;-737,98028756;-435,77593972;-1405,76932033333;-317,818864066667;-151,666666666667;-418,090409066667;-1132,93333333333;-80,55219735;-64,1034798233333;-46,2;-352,333333333333;-216,799440726667;-132,290409046667;-173,8237424
-447,835646726667;-198,971602153333;-716,1437424;-378;-1626,29040885333;-357,157075733333;-428,709273033333;-470,042606366667;-1192,73938844;-839,383612446667;-85,6666666666667;-458,157075733333;-195,138278093333;-245,454356882667;-145,333333333333;-320,533333333333;-695,58274558;-2769,55219705333;-1690,3177464;-173,8237424
-326,109273033333;-331,042606366667;-559,690409066667;-1118,45333333333;-2768,89040866667;-433,4405436;-590,305195346667;-500,842606366667;-441,957075733333;-392,709273033333;-93,4863313066667;-351,062830293333;-198,352197376667;-312,27245988;-424,4;-523,541247466667;-218,3759397;-2692,552197;-2705,09040866667;-173,8237424
-338,709273033333;-491,3759397;-476,427578773333;-566,386666666667;-2647,15707533333;-1325,01119145333;-527,49450528;-456,398833573333;-400,957075733333;-470,709273033333;-622,823742266667;-319,00407776;-329,218864066667;-296,490409066667;-283,666666666667;-2138,06374205333;-228,442606368667;-2937,78205053333;-2768,49040866667;-307,157075733333
-204,3759397;-354,109273033333;-329,8;-490,2;-3275,36403506667;-1417,10927333333;-632,022159573333;-418,305995946667;-748,317746453333;-768,009559793333;-1573,903742;-181,8237424;-217,050279193333;-182,8237424;-380,32;-1178,23707554667;-252,3759397;-2875,98406566667;-2840,823742;-550,317746453333
-268,79536304;-377,309273053333;-254,12949696;-436,333333333333;-2783,70927333333;-626,3759398;-390,6237424;-488,4;-343;-688,71447324;-1342,14374213333;-149,157075723333;-208,06550024;-578,682494853333;-292;-245,490409066667;-183,709273049333;-849,2188639;-1929,75707552;-125,357075715333
-385,666666666667;-626,416435466667;-872,557075626667;-373;-473,536610493334;-292,709273033333;-792,357075546667;-650,866666666667;-394,850732466667;-629,676252346666;-399,8237424;-292,8237424;-1009,89857213333;-175,733333333333;-283,933333333333;-578,957075653333;-283,434692266667;-205,818863993333;-215,223742394;-173,8237424
-259,666666666667;-241,717399133333;-429,650409066667;-393,466666666667;-297,218864066667;-414,709273033333;-1382,89535386667;-464,733333333333;-471,285530733334;-1259,49567570667;-300,670744426667;-204,8237424;-1306,235987;-280;-387,333333333333;-163,576498986667;-548,418863963333;-72,55219735;-180,666666666667;-175,557075733333
-356;-1292,21886372;-434,0637424;-806,8;-410,485530733334;-515,23766168;-1362,04260662667;-324,826666666667;-353,885530733333;-712,962342266667;-270,71391008;-224,157075733333;-1232,76932033333;-211,333333333333;-362,392327253333;-339,333333333333;-178,827838613333;-139,038528646667;-55,5764989826667;-320,09040904
-277,2745808;-1761,41886366667;-285,157075733333;-468,4;-841,3820508;-418,788249493333;-483,587690213333;-337,64;-287,64644278;-711,558505893333;-223,290409066667;-284,666666666667;-1303,12999126667;-283,666666666667;-417,490409066667;-408;-306,666666666667;-412,732166906667;-210,490409064667;-799,655828213334
-212,8237424;-416,485530706667;-277,827578773333;-473,333333333333;-354,333333333333;-865,170146493333;-396,3759397;-364,613919306667;-269,23766168;-844,08260484;-182,8237424;-171;-363,496598666667;-658,12;-287,690409066667;-265,333333333333;-265,333333333333;-181,490409056667;-169,157075723333;-399,413333333333
-472,8237424;-264,5521974;-393,63932928;-347,24175792;-566,576498986667;-333,042606366667;-414,3759397;-602,9521974;-390,290409066667;-908,3672206;-349,290409066667;-115;-84;-178,670744426667;-174,690409064667;-172,4;-326,666666666667;-585,890408938;-621,490408970667;-76,1452377033333
-513,157075733333;-264,138278093333;-573,357075733333;-353,5521974;-484,8237424;-399,9759397;-319,718247626667;-829,752197346667;-545,157075733333;-949,70055404;-732,16882616;-142,11391007;-172;-269,8237424;-104,823742382;-193,666666666667;-275,28553072;-83,8883941193333;-255,8237424;-72,55219735
-460,8237424;-323,666666666667;-532,8237424;-436,218864066667;-543,895353753334;-454,709273033333;-403,1759397;-758,485530706667;-708,09424544;-1079,43388766667;-305,066666666667;-473,623742296;-134,4;-233,157075733333;-155,368826238;-266,8;-72,55219735;-93,61886402;-99,8824949193333;-72,55219735
-936,89424536;-547,908424586667;-573,3759397;-459,1521974;-325,709273033333;-637,042606366667;-595,79536304;-408,64644278;-536;-752,944032413333;-219,333333333333;-648,223742279333;-746,266666666667;-717,587515113333;-90,3333333333333;-330,333333333333;-196,818864046667;-410,218864066667;-105,666666666667;-162,218864033333
-397,157075733333;-434,885530733333;-396,442606366667;-490,85435688;-284,3759397;-531,029273033333;-973,913109506667;-407,06550024;-653,81739132;-383;-293,125660586667;-187,490409058667;-284,666666666667;-327,042606366667;-283,666666666667;-240,597985106667;-348,5521974;-484,7521974;-196;-413,345237746667
-368,357075733333;-382,9521974;-940,015027593334;-346,03070204;-494,633109446667;-379,463437433333;-2652,44260664667;-986,334181846667;-692,231023886667;-383;-301,157075704667;-1041,55707557133;-720,2;-203,91694586;-170;-115,61886403;-298,218864066667;-234,885530733333;-106,22087894;-186,648717546667
-1319,3759399;-672,35219732;-507,5521974;-265,8237424;-424,5521974;-782,066666666667;-479,984914293333;-539,709273033334;-698,0956756;-498,917746453333;-408,023742338667;-2404,3647484;-391,597985106667;-242,285530733333;-703,066666666667;-72,55219735;-358,31043948;-174,62087896;-224,88553072;-726,61886396
-1596,04260666667;-272,5521974;-958,018863986667;-265,8237424;-360,977106146667;-322,20407776;-462,428687086667;-2369,00327700667;-1191,89975336;-538,4237424;-60,82374237;-1461,01966464;-896,21886396;-196,218864063333;-1712,06666666667;-83,8188640166667;-187,333333333333;-594,4;-224,88553072;-860,218863933333
-502,721023606667;-221,51739913;-338,218864066667;-212,894245438;-375,333333333333;-1121,55707562667;-1177,70927313333;-4262,952197;-963,079418;-727,490409066667;-1334,023742148;-181,8237424;-784,685530653334;-133,8855307;-1502,4;-250,21886406;-55,3726625973333;-394,591025453333;-175,418864056667;-2193,552197
-363,218864066667;-822,133333333333;-224,285530716667;-349,93131844;-241;-2975,15707533333;-2756,88960853333;-3642,88553033333;-1308,359418;-533,157075733333;-3657,06666666667;-223,157075733333;-431,5521974;-229,851079786667;-810,866666666667;-366,471611426667;-166,490409058667;-582,1521974;-311,1601115;-567,21886404
-334,5521974;-384,266666666667;-156,826778166667;-397,03852868;-330,866666666667;-2239,35707538667;-2069,62677810667;-2128,95219713333;-1545,719418;-1106,81693952;-1707,13333333333;-295,490409066667;-412,685530733333;-295,490409066667;-1607,37014646667;-384,066666666667;-187,157075729333;-381,5521974;-333,398833573333;-452,540292986667
-516,052901266667;-243,103479826667;-671,17593976;-257,709273033333;-552;-2459,95707536;-1916,10927323333;-472,648717573333;-2891,98608466667;-1628,91824073333;-392,93131844;-328,357075733333;-337,154212293333;-270,1437424;-747,434692133333;-246,333333333333;-1271,49040884733;-193,5521974;-224,44462132;-61,07458079
-557,75506078;-335,085530733333;-1043,10927311333;-284,3759397;-446;-445,96474848;-271,3411415;-439,007113553333;-2321,78608466667;-1634,27507513333;-296,218864066667;-365,09424544;-358,066666666667;-654,027823933333;-386,709273033333;-255;-1779,49040874067;-193,5521974;-403,3759397;-52,82374237
-454,1759397;-459,007113553333;-474,3759397;-336,042606366667;-517,788249493333;-522,205899206667;-341,490409066667;-840,309273073333;-1172,239418;-1784,635987;-367,8721974;-381,957075733333;-183;-1359,90265366667;-382,1759397;-318,333333333333;-45,729496948;-170,413919306667;-191,509273049333;-52,82374237
-439,3759397;-687,3759397;-547,042606366667;-439,3759397;-446,157075733333;-908,29593976;-521,470898266667;-2738,50927333333;-1090,25275133333;-852,86157556;-1164,22702713333;-215,090409066667;-589,60434786;-1337,94930853333;-274,709273033333;-505,213466033333;-81,7173991233333;-233,266666666667;-501,689608489333;-128,157075713333
-765,842606426666;-1024,17593976;-393,579776113333;-504,58239818;-349,6237424;-3497,58410329333;-594,615027653333;-2222,45854074667;-1023,34985278;-948,17593976;-1644,83110866667;-375,732166906667;-783,030416746666;-1388,69777533333;-1475,54810095333;-428,9759397;-701,885530653334;-372,666666666667;-267,885530733333;-542,357075733333
-425,979776113333;-409,709273033333;-272,5521974;-973,575091146667;-376,357075733333;-3763,588185;-953,994987506667;-587,205793213333;-542,677704066667;-629,762606366667;-1861,63884786667;-494,3759397;-3620,45275133333;-929,567408466667;-2160,30927323333;-429,642606366667;-382,885530733333;-333;-294,391025453333;-920,192327146667
-586,1782145;-348,909273033333;-371,782050906667;-406,5521974;-447,318247626667;-2656,25485166667;-1556,988185;-414,3759397;-415,090409066667;-484,109273033334;-1688,804119;-793,869943846667;-2231,919418;-487,9759397;-888,77593978;-356,96202042;-516,5521974;-305,138278093333;-404,00407776;-314
-460,295353753333;-299,905195346667;-451,29450528;-404,818864066667;-386,948360986667;-1776,388185;-1548,92151833333;-509,709273033333;-531,598833573333;-434,709273033333;-592,08342272;-4163,77594;-2189,65275133333;-563,709273033334;-524,3759397;-368,904328346667;-899,277857846666;-450,618864066667;-635,59245988;-366,206959653333
-519,042606366667;-531,709273033334;-511,948360986667;-507,218864066667;-361,5521974;-1581,23988562667;-1522,52151833333;-506,909273033333;-640,309273033333;-1007,90231334;-1052,30927311333;-5507,69594;-859,306084666667;-484,509273033333;-786,53246146;-513,101358933333;-333,674474833333;-396,885530733333;-1204,97593982;-393,5521974
-539,709273033334;-729,709273033333;-539,709273033334;-563,945237746667;-216,018864066667;-650,042606366667;-2565,91162622667;-1549,37593984;-649,042606366667;-834,605793206666;-814,17593976;-1868,70927323333;-933,60897852;-495,3759397;-952,919418;-422,313109446667;-328,157075733333;-616,9680256;-413,309273033334;-434,818864066667
-373,109273033333;-456,13418186;-938,442606446666;-505,066107393333;-206,218864066667;-649,042606366667;-1456,04260646667;-668,642606386667;-535,3759397;-505,442606366667;-510,709273033333;-576,709273033334;-970,7353522;-459,242606366667;-994,252751333333;-239,3759397;-207,8237424;-322,688394113333;-360,3759397;-392,218864066667
-513,069943806667;-373,8237424;-405,3759397;-405,3759397;-293,777106146667;-527,242606366667;-547,509273033333;-932,022941813333;-935,17593976;-535,3759397;-759,042606366667;-664,105195346667;-1105,37275133333;-530,3759397;-1154,90608466667;-94,7092730613334;-201,702159567333;-76,1570757053333;-238,677857906667;-82,8855306866667
-619,19362632;-373,035492906667;-564,86550024;-405,3759397;-117;-486,9759397;-548,3759397;-575,434692266667;-451,740446886667;-535,3759397;-550,042606366667;-582,218864066667;-1042,58608466667;-530,042606366667;-2129,19832966667;-71,755060786;-180,333333333333;-65,82374237;-354,103479826667;-53,62087894
-404,746666666667;-382,666666666667;-459,304328346667;-426,042606366667;-185,666666666667;-1062,20780806;-548,3759397;-630,709273033333;-944,434692326667;-601,3759397;-535,3759397;-525,91694586;-2059,45275133333;-576,9759397;-2151,19832966667;-103,490409044667;-41;-56,5256605626667;-168,866666666667;-41
-508,933333333333;-618,333333333333;-557,222941753333;-530,4046849;-144,333333333333;-1909,80579346667;-629,042606366667;-1109,77593978;-508,442606366667;-650,042606366667;-535,3759397;-535,3759397;-2379,319418;-648,3759397;-2558,651663;-238,09424544;-41;-167,666666666667;-41;-53,6666666666667
-313,333333333333;-611,666666666667;-477,709273033334;-522,933333333333;-41;-1324,70927325333;-571,1759397;-649,042606366667;-600,242606366667;-583,9759397;-535,3759397;-535,3759397;-1339,719418;-534,818864066667;-1618,286765;-223,666666666667;-185,666666666667;-337,666666666667;-185,666666666667;-375,666666666667
-253,666666666667;-378,827838613333;-411,442606366667;-512,896498986667;-142,333333333333;-649,042606366667;-474,435646726667;-535,3759397;-1053,71824752;-494,709273033333;-650,042606366667;-606,042606366667;-972,838832133333;-577,885530733333;-981,252751333333;-144,333333333333;-182,333333333333;-144,333333333333;-144,333333333333;-220,333333333333
-376,954212293333;-326,885530733333;-440,3759397;-307,157075733333;-218,333333333333;-535,3759397;-398,690409066667;-530,64644278;-503,8237424;-1064,50135882667;-1223,90927311333;-742,214767806667;-967,3225956;-677,1521974;-1060,919418;-41;-231;-41;-155;-41
-148,55219737;-193,5521974;-365,24462132;-173,8237424;-92,6666666666667;-460,41119124;-1036,89040896;-1906,1166858;-553,81966464;-549,25435688;-447,615027653333;-503,8237424;-457,587690213333;-488,866107393334;-851,361733706666;-41;-91,6666666666667;-41;-205,666666666667;-41
-155,218864043333;-260,085530733333;-139,031415140667;-256,490409066667;-196;-487,709273033333;-531,580576746667;-1992,89040882667;-564,533333333333;-645,3759397;-531,16898006;-503,035492906667;-1474,99152655333;-420,442606366667;-390,835646726667;-180,333333333333;-41;-66,3333333333333;-41;-41
-227,5521974;-417,5521974;-209;-404,8237424;-82,3333333333333;-1011,33912662667;-602;-558,157075733333;-395,2;-551,042606366667;-445,909273033333;-451,911287986667;-814,17593976;-458,5359397;-292,3759397;-232;-92,6666666666667;-282,666666666667;-92,6666666666667;-194
-82,8855306866667;-146,31043948;-52,2;-325,757075733333;-41;-424,157075733333;-1288,65132893333;-1082,22374229333;-362,666666666667;-528,042606366667;-435,3759397;-947,442606446666;-414,3759397;-480,6159397;-355,328696373333;-196;-196;-259,333333333333;-196;-373,333333333333
-167,57509123;-41;-41;-56,819664634;-231;-528,757075733333;-1748,10265366667;-414,890409066667;-249;-399,65158096;-564,709273033334;-527,442606366667;-605,902313393333;-455,709273033333;-443,885530733333;-82,3333333333333;-209;-82,3333333333333;-95;-82,3333333333333
-218,333333333333;-41;-218,333333333333;-41;-129,666666666667;-503,8237424;-1521,36932033333;-472,125660586667;-258,698081813333;-912,737410986667;-515,877857906667;-457,3759397;-615,242606366667;-637,25435688;-573,80494476;-41;-193;-41;-231;-41
-41;-41;-142,333333333333;-41;-154,666666666667;-477,0237424;-1391,435987;-911,244898;-370,8237424;-354,866666666667;-392,3411415;-279,75506078;-291,83852868;-431,885530733333;-444,333333333333;-79;-41;-41;-117;-41
-185,666666666667;-274,333333333333;-185,666666666667;-185,666666666667;-175,333333333333;-613,8237424;-951,81693952;-1501,612245;-282,8237424;-329,724358786667;-381,8237424;-260,8237424;-412,9521974;-802,35219732;-314,066666666667;-231;-41;-155;-41;-41
-144,333333333333;-334,333333333333;-144,333333333333;-309;-41;-444,490409066667;-235,243165653333;-1559,77341673333;-302,157075733333;-321,885530733333;-381,8237424;-250,576498986667;-415,5521974;-535,81886404;-249;-205,333333333333;-154,666666666667;-319,333333333333;-154,666666666667;-344,666666666667
-41;-41;-41;-155;-129,666666666667;-345,157075733333;-90,3333333333333;-1589,89777533333;-372,91391008;-394,218864066667;-462,490409066667;-429,80494476;-415,5521974;-373,103479826667;-249;-175,333333333333;-200,666666666667;-175,333333333333;-175,333333333333;-264
-231;-41;-117;-41;-231;-406,45491616;-162,666666666667;-730,0229456;-249;-290,01119124;-457,6237424;-545,5521974;-540,62087896;-405,933333333333;-305;-41;-231;-41;-142,333333333333;-41
-129,666666666667;-41;-231;-41;-61,6666666666667;-292;-49;-584,7521974;-315;-314,3759397;-363,45491616;-515,218864066667;-701;-472,782050906667;-472,666666666667;-41;-104,333333333333;-41;-218,333333333333;-41
-92,6666666666667;-92,6666666666667;-105,333333333333;-92,6666666666667;-196;-250,666666666667;-85,6666666666667;-552,885530733333;-322,333333333333;-379,23766168;-249;-668,08553068;-382,266666666667;-280,5521974;-263,666666666667;-167,666666666667;-41;-53,6666666666667;-41;-41
-196;-373,333333333333;-196;-259,333333333333;-113,333333333333;-107,666666666667;-151,666666666667;-519,345237746667;-249;-268,157075733333;-249;-502,552197373334;-249;-280,5521974;-249;-213,666666666667;-61,6666666666667;-251,666666666667;-61,6666666666667;-150,333333333333
-82,3333333333333;-183,666666666667;-82,3333333333333;-272,333333333333;-41;-49;-49;-533,333333333333;-290,333333333333;-302,157075733333;-278,333333333333;-270,034798266667;-249;-280,5521974;-249;-196;-196;-272;-196;-386
-129,666666666667;-41;-41;-66,3333333333333;-218,333333333333;-90,3333333333333;-90,3333333333333;-508,866666666667;-362,666666666667;-365,031415146667;-359;-344,333333333333;-300,333333333333;-287,885530733333;-249;-113,333333333333;-227,333333333333;-113,333333333333;-113,333333333333;-113,333333333333
-231;-41;-205,666666666667;-41;-142,333333333333;-162,666666666667;-162,666666666667;-372,733333333333;-263,666666666667;-648,8;-290,333333333333;-334,333333333333;-380,698081813333;-429,782050906667;-363,666666666667;-41;-205,666666666667;-41;-231;-41
-41;-41;-155;-41;-123,666666666667;-78,3333333333333;-49;-329,666666666667;-359;-329,666666666667;-362,666666666667;-362,666666666667;-374,490409066667;-384,666666666667;-428,666666666667;-66,3333333333333;-41;-41;-129,666666666667;-41
-154,666666666667;-230,666666666667;-154,666666666667;-154,666666666667;-196;-159;-144,333333333333;-249;-263,666666666667;-307,666666666667;-249;-249;-286,06550024;-249;-249;-231;-41;-142,333333333333;-41;-41
-175,333333333333;-365,333333333333;-175,333333333333;-327,333333333333;-51,3333333333333;-49;-93;-249;-648,8;-249;-249;-249;-292,3759397;-249;-249;-187;-123,666666666667;-301;-123,666666666667;-301
-41;-53,6666666666667;-41;-167,666666666667;-117;-49;-49;-290,333333333333;-290,333333333333;-290,333333333333;-337;-293;-292,3759397;-249;-249;-196;-208,666666666667;-196;-196;-297,333333333333
-218,333333333333;-41;-104,333333333333;-41;-231;-90,3333333333333;-90,3333333333333;-370;-762,466666666667;-362,666666666667;-300,333333333333;-344,333333333333;-796,658193213333;-315;-271;-51,3333333333333;-241,333333333333;-51,3333333333333;-140;-51,3333333333333
-142,333333333333;-41;-231;-41;-53,6666666666667;-162,666666666667;-162,666666666667;-359;-322,333333333333;-544,866666666667;-290,333333333333;-290,333333333333;-351,218864066667;-363,666666666667;-400,333333333333;-41;-117;-41;-231;-41
-61,6666666666667;-61,6666666666667;-87;-61,6666666666667;-185,666666666667;-137;-93;-204,333333333333;-248,333333333333;-558,866666666667;-362,666666666667;-362,666666666667;-387,908424586667;-362,666666666667;-370;-155;-41;-41;-41;-41
-196;-360,666666666667;-196;-246,666666666667;-144,333333333333;-100,333333333333;-144,333333333333;-49;-49;-49;-249;-249;-249;-249;-249;-205,666666666667;-41;-231;-41;-117
-113,333333333333;-227,333333333333;-113,333333333333;-303,333333333333;-41;-121;-75,6666666666667;-49;-49;-49;-219;-182,333333333333;-182,333333333333;-182,333333333333;-182,333333333333;-185,666666666667;-185,666666666667;-274,333333333333;-185,666666666667;-375,666666666667
-117;-41;-41;-79;-205,666666666667;-249;-97;-90,3333333333333;-90,3333333333333;-90,3333333333333;-151,666666666667;-151,666666666667;-107,666666666667;-63,6666666666667;-49;-144,333333333333;-245,666666666667;-144,333333333333;-144,333333333333;-157
-231;-41;-193;-41;-155;-290,333333333333;-170,333333333333;-228,666666666667;-184,666666666667;-162,666666666667;-49;-85,6666666666667;-129,666666666667;-159;-129,666666666667;-41;-218,333333333333;-41;-218,333333333333;-41
-53,6666666666667;-41;-167,666666666667;-41;-92,6666666666667;-399,333333333333;-317,333333333333;-138,333333333333;-159;-209;-90,3333333333333;-90,3333333333333;-90,3333333333333;-105;-149;-53,6666666666667;-41;-41;-142,333333333333;-41
-123,666666666667;-187;-123,666666666667;-123,666666666667;-196;-351,666666666667;-351,666666666667;-49;-56,3333333333333;-100,333333333333;-162,666666666667;-165,333333333333;-173,333333333333;-162,666666666667;-176;-231;-41;-129,666666666667;-41;-41
-196;-386;-196;-335,333333333333;-82,3333333333333;-249;-285,666666666667;-49;-49;-49;-75,6666666666667;-105;-624,733333333333;-61,1333333333333;-115,666666666667;-168,666666666667;-92,6666666666667;-282,666666666667;-92,6666666666667;-257,333333333333
-51,3333333333333;-76,6666666666667;-51,3333333333333;-190,666666666667;-104,333333333333;-321,8;-249;-49;-382,2;-54,3333333333333;-144,333333333333;-100,333333333333;-56,3333333333333;-62;-49;-196;-196;-196;-196;-310
-205,666666666667;-41;-91,6666666666667;-41;-231;-340;-249;-126,333333333333;-2575,3452374;-671,4;-93;-137;-159;-135,333333333333;-78,3333333333333;-82,3333333333333;-272,333333333333;-82,3333333333333;-158,333333333333;-82,3333333333333
-155;-41;-231;-41;-77;-381,333333333333;-301,6;-363,333333333333;-600,152197373334;-346,933333333333;-49;-49;-71;-128;-159;-41;-129,666666666667;-41;-231;-41
-41;-41;-79;-41;-194,666666666667;-555,066666666667;-1786,4;-239,666666666667;-339,218864066667;-721,533333333333;-90,3333333333333;-90,3333333333333;-1594,47246373333;-97,2666666666667;-90,3333333333333;-142,333333333333;-41;-41;-53,6666666666667;-41
-185,666666666667;-337,666666666667;-185,666666666667;-223,666666666667;-218;-318,133333333333;-1949,33333333333;-285,4;-310,885530733333;-637,533333333333;-162,666666666667;-162,666666666667;-2790,21014466667;-162,666666666667;-162,666666666667;-218,333333333333;-41;-218,333333333333;-41;-104,333333333333
-144,333333333333;-271;-144,333333333333;-334,333333333333;-127,066666666667;-262;-1541,46666666667;-340;-357,080585973333;-371;-93;-55,9333333333333;-1331,21014486667;-49;-49;-287,933333333333;-167,666666666667;-325,333333333333;-154,666666666667;-344,666666666667
-195;-105;-86,3333333333333;-105;-337,333333333333;-262;-1624,6;-340;-353;-596,866666666667;-151,427578769333;-172;-709,476811633333;-71;-971,133333333333;-575,133333333333;-277;-828,4;-175,333333333333;-200,666666666667
