timestamp,Storage state of charge,Battery (charging),Battery (decharging),Power to Grid,Power from Grid,Solar Production,Household Load
2021-07-01 00:00,42,0,218,0,0,0,193
2021-07-01 00:15,40,0,176,1,0,0,151
2021-07-01 00:30,38,0,153,1,1,0,129
2021-07-01 00:45,37,0,151,0,0,0,127
2021-07-01 01:00,36,0,118,0,0,0,97
2021-07-01 01:15,34,0,136,0,1,0,112
2021-07-01 01:30,31,0,281,0,0,0,253
2021-07-01 01:45,28,0,295,0,1,0,267
2021-07-01 02:00,25,0,301,1,1,0,271
2021-07-01 02:15,22,0,280,0,0,0,253
2021-07-01 02:30,20,0,274,0,0,0,247
2021-07-01 02:45,17,0,289,1,1,0,261
2021-07-01 03:00,14,0,276,0,0,0,248
2021-07-01 03:15,11,0,270,0,0,0,242
2021-07-01 03:30,8,0,284,0,1,0,257
2021-07-01 03:45,5,0,274,0,0,0,245
2021-07-01 04:00,2,0,271,1,1,0,244
2021-07-01 04:15,1,0,163,2,6,0,142
2021-07-01 04:30,0,0,52,0,214,0,259
2021-07-01 04:45,0,0,0,0,229,0,229
2021-07-01 05:00,0,0,0,0,130,0,130
2021-07-01 05:15,0,0,0,0,249,0,249
2021-07-01 05:30,0,0,0,0,101,4,102
2021-07-01 05:45,0,0,0,0,104,7,106
2021-07-01 06:00,0,0,0,0,94,9,96
2021-07-01 06:15,0,0,0,0,114,5,117
2021-07-01 06:30,0,0,0,0,101,12,106
2021-07-01 06:45,0,0,0,0,89,16,98
2021-07-01 07:00,0,0,0,0,45,56,98
2021-07-01 07:15,0,0,0,0,52,81,131
2021-07-01 07:30,0,0,0,0,31,82,109
2021-07-01 07:45,0,0,0,0,42,66,105
2021-07-01 08:00,0,0,0,0,46,73,117
2021-07-01 08:15,0,1,0,4,5,101,98
2021-07-01 08:30,0,39,0,1,3,203,158
2021-07-01 08:45,0,22,0,0,13,194,178
2021-07-01 09:00,1,58,0,1,2,233,168
2021-07-01 09:15,1,29,0,0,6,208,179
2021-07-01 09:30,2,58,0,2,1,258,188
2021-07-01 09:45,2,53,0,2,16,254,209
2021-07-01 10:00,3,93,0,1,7,283,186
2021-07-01 10:15,6,238,0,0,0,435,184
2021-07-01 10:30,9,287,0,0,1,479,180
2021-07-01 10:45,9,71,0,1,1,269,186
2021-07-01 11:00,10,118,0,2,0,283,153
2021-07-01 11:15,15,403,0,1,0,519,100
2021-07-01 11:30,19,481,0,1,1,620,121
2021-07-01 11:45,25,575,0,2,3,800,200
2021-07-01 12:00,27,235,0,3,1,606,350
2021-07-01 12:15,34,704,0,4,3,993,255
2021-07-01 12:30,42,828,0,17,3,1050,169
2021-07-01 12:45,47,503,1,18,4,798,254
2021-07-01 13:00,52,553,0,39,4,848,232
2021-07-01 13:15,59,761,0,154,3,1204,251
2021-07-01 13:30,64,577,42,186,4,1141,382
2021-07-01 13:45,70,566,0,165,2,933,170
2021-07-01 14:00,75,527,0,2,2,869,317
2021-07-01 14:15,78,428,0,1,1,781,331
2021-07-01 14:30,79,171,58,2,2,524,394
2021-07-01 14:45,79,9,96,1,1,224,296
2021-07-01 15:00,78,0,90,1,1,214,290
2021-07-01 15:15,77,0,81,1,1,236,302
2021-07-01 15:30,77,14,46,2,1,280,299
2021-07-01 15:45,82,622,0,25,1,971,295
2021-07-01 16:00,87,507,0,6,4,843,308
2021-07-01 16:15,94,814,0,7,3,1156,300
2021-07-01 16:30,97,306,0,17,4,632,293
2021-07-01 16:45,98,89,0,3,2,427,324
2021-07-01 17:00,99,136,0,525,0,927,241
2021-07-01 17:15,99,34,17,79,3,350,244
2021-07-01 17:30,99,42,4,2,1,372,320
2021-07-01 17:45,100,126,1,21,1,387,231
2021-07-01 18:00,100,0,63,57,1,227,225
2021-07-01 18:15,100,0,150,1,1,130,267
2021-07-01 18:30,100,0,9,18,0,115,104
2021-07-01 18:45,100,0,94,10,1,160,235
2021-07-01 19:00,100,0,15,35,1,254,230
2021-07-01 19:15,100,0,36,53,1,150,130
2021-07-01 19:30,100,0,86,1,1,63,141
2021-07-01 19:45,100,0,102,0,0,34,127
2021-07-01 20:00,100,0,119,0,0,11,115
2021-07-01 20:15,100,0,132,1,1,2,119
2021-07-01 20:30,92,0,146,0,0,0,129
2021-07-01 20:45,91,0,139,0,0,0,119
2021-07-01 21:00,89,0,138,1,1,0,119
2021-07-01 21:15,88,0,149,0,0,0,128
2021-07-01 21:30,87,0,163,1,1,0,142
2021-07-01 21:45,85,0,139,1,1,0,118
2021-07-01 22:00,84,0,146,0,0,0,125
2021-07-01 22:15,83,0,136,0,0,0,115
2021-07-01 22:30,82,0,147,0,0,0,124
2021-07-01 22:45,80,0,153,0,0,0,129
2021-07-01 23:00,79,0,138,0,0,0,115
2021-07-01 23:15,78,0,141,0,1,0,118
2021-07-01 23:30,76,0,179,0,0,0,155
2021-07-01 23:45,74,0,154,0,0,0,131
2021-07-02 00:00,73,0,185,0,0,0,161
2021-07-02 00:15,71,0,186,0,0,0,161
2021-07-02 00:30,69,0,171,0,0,0,147
2021-07-02 00:45,68,0,193,1,1,0,168
2021-07-02 01:00,66,0,181,0,0,0,159
2021-07-02 01:15,65,0,149,0,0,0,125
2021-07-02 01:30,61,0,327,1,1,0,298
2021-07-02 01:45,58,0,356,0,0,0,327
2021-07-02 02:00,55,0,314,0,0,0,286
2021-07-02 02:15,52,0,319,0,0,0,291
2021-07-02 02:30,49,0,324,1,1,0,296
2021-07-02 02:45,45,0,346,1,1,0,316
2021-07-02 03:00,42,0,298,0,0,0,270
2021-07-02 03:15,39,0,272,0,0,0,245
2021-07-02 03:30,37,0,274,1,1,0,247
2021-07-02 03:45,34,0,277,0,0,0,250
2021-07-02 04:00,31,0,281,0,0,0,254
2021-07-02 04:15,28,0,316,1,1,0,287
2021-07-02 04:30,25,0,222,1,1,2,202
2021-07-02 04:45,24,0,151,0,1,10,142
2021-07-02 05:00,21,0,257,2,2,14,249
2021-07-02 05:15,20,0,142,2,2,27,153
2021-07-02 05:30,19,0,99,3,6,11,95
2021-07-02 05:45,18,4,49,4,4,78,114
2021-07-02 06:00,17,0,82,2,2,33,102
2021-07-02 06:15,18,19,4,5,6,113,92
2021-07-02 06:30,19,111,1,3,3,230,113
2021-07-02 06:45,20,154,0,5,5,294,134
2021-07-02 07:00,25,440,0,5,5,578,123
2021-07-02 07:15,27,244,0,4,4,363,108
2021-07-02 07:30,28,140,0,1,1,246,99
2021-07-02 07:45,34,535,0,10,10,644,81
2021-07-02 08:00,39,542,0,10,8,682,114
2021-07-02 08:15,45,672,0,24,13,821,98
2021-07-02 08:30,54,901,0,29,8,1047,78
2021-07-02 08:45,60,690,0,47,7,877,108
2021-07-02 09:00,68,852,0,101,8,1093,105
2021-07-02 09:15,78,1020,0,153,7,1312,90
2021-07-02 09:30,83,611,0,99,9,854,118
2021-07-02 09:45,87,424,0,56,6,644,147
2021-07-02 10:00,97,1100,0,374,4,1690,159
2021-07-02 10:15,100,550,0,531,3,1256,138
2021-07-02 10:30,100,191,0,726,0,1058,112
2021-07-02 10:45,100,0,9,1419,0,1564,113
2021-07-02 11:00,100,0,9,1052,0,1222,148
2021-07-02 11:15,100,0,9,1409,0,1608,169
2021-07-02 11:30,100,0,9,1371,0,1536,132
2021-07-02 11:45,100,0,9,1146,0,1328,158
2021-07-02 12:00,100,0,9,1310,0,1454,118
2021-07-02 12:15,100,0,9,1628,0,1783,116
2021-07-02 12:30,100,0,9,1131,0,1280,124
2021-07-02 12:45,100,0,9,1597,0,1739,104
2021-07-02 13:00,100,0,9,1568,0,1719,114
2021-07-02 13:15,100,0,9,829,0,966,120
2021-07-02 13:30,100,0,9,633,0,710,69
2021-07-02 13:45,100,0,9,1669,0,1777,71
2021-07-02 14:00,100,0,9,1417,0,1711,257
2021-07-02 14:15,100,0,9,1512,0,1767,217
2021-07-02 14:30,100,0,9,821,0,1064,223
2021-07-02 14:45,100,0,9,857,0,1099,226
2021-07-02 15:00,100,0,9,1219,0,1448,200
2021-07-02 15:15,100,0,9,1164,0,1404,214
2021-07-02 15:30,100,0,9,770,0,1010,225
2021-07-02 15:45,100,0,9,936,0,1166,211
2021-07-02 16:00,100,0,9,1089,0,1356,241
2021-07-02 16:15,100,0,9,762,0,1002,229
2021-07-02 16:30,100,0,9,603,0,820,205
2021-07-02 16:45,100,0,9,755,0,988,219
2021-07-02 17:00,100,0,9,859,0,959,86
2021-07-02 17:15,100,0,9,614,0,831,208
2021-07-02 17:30,100,0,9,636,0,840,193
2021-07-02 17:45,100,0,9,620,0,723,96
2021-07-02 18:00,100,0,13,418,0,636,220
2021-07-02 18:15,100,0,12,351,0,536,188
2021-07-02 18:30,100,0,9,442,0,562,117
2021-07-02 18:45,100,0,9,289,0,484,194
2021-07-02 19:00,100,0,9,281,0,414,132
2021-07-02 19:15,100,0,9,134,0,288,161
2021-07-02 19:30,100,0,9,56,1,111,65
2021-07-02 19:45,100,0,9,30,0,86,65
2021-07-02 20:00,100,0,9,15,0,68,63
2021-07-02 20:15,100,0,54,1,1,45,91
2021-07-02 20:30,100,0,63,0,0,20,75
2021-07-02 20:45,100,0,78,0,0,4,69
2021-07-02 21:00,100,0,94,1,1,0,79
2021-07-02 21:15,100,0,103,0,0,0,84
2021-07-02 21:30,96,0,256,0,1,0,232
2021-07-02 21:45,92,0,408,0,1,0,378
2021-07-02 22:00,88,0,414,0,0,0,385
2021-07-02 22:15,84,0,431,0,0,0,398
2021-07-02 22:30,82,0,232,1,1,0,207
2021-07-02 22:45,80,0,196,1,0,0,173
2021-07-02 23:00,79,0,119,0,0,0,97
2021-07-02 23:15,78,0,103,0,0,0,82
2021-07-02 23:30,77,0,105,0,0,0,83
2021-07-02 23:45,76,0,90,0,0,0,70
2021-07-03 00:00,75,0,111,0,0,0,90
2021-07-03 00:15,74,0,143,0,0,0,120
2021-07-03 00:30,73,0,108,0,0,0,85
2021-07-03 00:45,72,0,120,0,0,0,97
2021-07-03 01:00,71,0,90,0,0,0,69
2021-07-03 01:15,71,0,69,0,0,0,50
2021-07-03 01:30,69,0,129,0,0,0,106
2021-07-03 01:45,68,0,128,0,0,0,104
2021-07-03 02:00,67,0,122,0,0,0,99
2021-07-03 02:15,66,0,135,1,1,0,112
2021-07-03 02:30,63,0,302,0,1,0,275
2021-07-03 02:45,60,0,262,1,1,0,235
2021-07-03 03:00,58,0,283,0,0,0,255
2021-07-03 03:15,55,0,264,0,0,0,238
2021-07-03 03:30,52,0,274,1,1,0,247
2021-07-03 03:45,49,0,286,1,1,0,258
2021-07-03 04:00,47,0,261,0,0,0,234
2021-07-03 04:15,44,0,264,1,1,0,240
2021-07-03 04:30,41,0,279,0,0,2,260
2021-07-03 04:45,39,0,255,0,0,9,241
2021-07-03 05:00,36,0,260,1,1,17,254
2021-07-03 05:15,34,0,235,1,0,69,289
2021-07-03 05:30,32,0,146,0,0,100,234
2021-07-03 05:45,32,25,89,1,1,130,184
2021-07-03 06:00,32,82,10,2,2,250,169
2021-07-03 06:15,33,124,11,3,3,357,233
2021-07-03 06:30,38,453,0,1,1,566,97
2021-07-03 06:45,43,520,0,2,2,639,102
2021-07-03 07:00,49,608,0,6,6,717,87
2021-07-03 07:15,52,314,0,1,2,423,96
2021-07-03 07:30,55,326,0,1,1,446,107
2021-07-03 07:45,59,453,0,6,6,639,170
2021-07-03 08:00,61,228,0,1,1,454,212
2021-07-03 08:15,65,371,0,2,2,563,177
2021-07-03 08:30,65,118,141,3,4,348,354
2021-07-03 08:45,65,193,197,8,5,506,486
2021-07-03 09:00,70,608,0,16,4,825,183
2021-07-03 09:15,74,472,0,1,1,590,99
2021-07-03 09:30,80,556,0,1,1,706,131
2021-07-03 09:45,84,464,0,1,0,647,164
2021-07-03 10:00,90,665,0,2,2,799,110
2021-07-03 10:15,96,699,0,153,1,1003,124
2021-07-03 10:30,99,296,0,596,0,1039,121
2021-07-03 10:45,99,95,0,1083,0,1310,95
2021-07-03 11:00,100,53,0,941,0,1141,114
2021-07-03 11:15,100,31,0,615,0,782,112
2021-07-03 11:30,100,58,0,728,0,911,101
2021-07-03 11:45,100,36,0,745,0,923,116
2021-07-03 12:00,100,49,0,848,0,1074,149
2021-07-03 12:15,100,37,0,923,0,1104,112
2021-07-03 12:30,100,46,1,1033,0,1232,121
2021-07-03 12:45,100,0,10,1720,0,1881,119
2021-07-03 13:00,100,0,9,1058,0,1194,116
2021-07-03 13:15,100,0,9,1242,0,1393,124
2021-07-03 13:30,100,0,9,1297,0,1581,254
2021-07-03 13:45,100,0,9,1130,0,1411,254
2021-07-03 14:00,100,0,9,1210,0,1503,264
2021-07-03 14:15,100,0,9,1105,0,1383,249
2021-07-03 14:30,100,0,9,1206,0,1495,263
2021-07-03 14:45,100,0,9,1243,0,1600,324
2021-07-03 15:00,100,0,9,998,0,1278,258
2021-07-03 15:15,100,0,9,1278,0,1579,267
2021-07-03 15:30,100,0,9,1149,0,1411,237
2021-07-03 15:45,100,0,9,1181,0,1492,283
2021-07-03 16:00,100,0,9,1034,0,1361,304
2021-07-03 16:15,100,0,9,883,0,1191,287
2021-07-03 16:30,100,0,9,1036,0,1296,238
2021-07-03 16:45,100,0,9,1046,0,1155,91
2021-07-03 17:00,100,0,9,779,0,1027,233
2021-07-03 17:15,100,0,9,681,0,907,214
2021-07-03 17:30,100,0,9,696,0,827,119
2021-07-03 17:45,100,0,9,515,0,735,214
2021-07-03 18:00,100,0,9,516,0,672,149
2021-07-03 18:15,100,0,9,467,0,601,130
2021-07-03 18:30,100,0,9,466,0,541,74
2021-07-03 18:45,100,0,9,420,0,484,63
2021-07-03 19:00,100,0,9,338,0,417,78
2021-07-03 19:15,100,0,9,282,0,352,72
2021-07-03 19:30,100,0,36,18,1,86,101
2021-07-03 19:45,100,0,52,0,0,43,89
2021-07-03 20:00,100,0,37,0,0,30,62
2021-07-03 20:15,100,0,47,1,2,16,54
2021-07-03 20:30,100,0,80,0,0,6,75
2021-07-03 20:45,100,0,98,0,0,2,86
2021-07-03 21:00,100,0,141,0,0,0,123
2021-07-03 21:15,100,0,99,1,1,0,80
2021-07-03 21:30,93,0,143,0,1,0,124
2021-07-03 21:45,92,0,160,1,1,0,139
2021-07-03 22:00,90,0,196,0,0,0,175
2021-07-03 22:15,88,0,200,1,1,0,178
2021-07-03 22:30,86,0,261,0,0,0,238
2021-07-03 22:45,84,0,232,0,0,0,209
2021-07-03 23:00,82,0,219,1,1,0,194
2021-07-03 23:15,80,0,180,0,0,0,156
2021-07-03 23:30,78,0,194,0,0,0,172
2021-07-03 23:45,77,0,102,1,1,0,81
2021-07-04 00:00,76,0,140,1,1,0,118
2021-07-04 00:15,75,0,131,0,0,0,108
2021-07-04 00:30,74,0,95,0,1,0,74
2021-07-04 00:45,73,0,140,0,0,0,117
2021-07-04 01:00,72,0,130,0,0,0,106
2021-07-04 01:15,70,0,140,1,1,0,116
2021-07-04 01:30,69,0,149,0,0,0,125
2021-07-04 01:45,68,0,111,0,0,0,88
2021-07-04 02:00,67,0,124,1,1,0,101
2021-07-04 02:15,65,0,135,0,0,0,112
2021-07-04 02:30,63,0,254,0,1,0,229
2021-07-04 02:45,60,0,275,1,1,0,247
2021-07-04 03:00,58,0,277,0,0,0,250
2021-07-04 03:15,55,0,263,0,0,0,238
2021-07-04 03:30,52,0,285,1,1,0,256
2021-07-04 03:45,49,0,282,1,1,0,254
2021-07-04 04:00,47,0,291,1,1,0,263
2021-07-04 04:15,43,0,301,1,1,0,276
2021-07-04 04:30,41,0,266,0,0,7,252
2021-07-04 04:45,38,0,243,0,0,16,237
2021-07-04 05:00,36,0,240,1,1,34,257
2021-07-04 05:15,35,0,117,1,0,59,167
2021-07-04 05:30,34,0,121,0,1,75,186
2021-07-04 05:45,32,0,153,1,0,105,246
2021-07-04 06:00,34,213,0,1,0,326,99
2021-07-04 06:15,36,220,0,1,1,465,232
2021-07-04 06:30,40,418,0,1,0,546,114
2021-07-04 06:45,45,464,0,1,1,607,127
2021-07-04 07:00,50,537,0,1,1,665,111
2021-07-04 07:15,56,584,0,1,1,714,109
2021-07-04 07:30,62,651,0,0,0,770,96
2021-07-04 07:45,68,697,0,1,1,825,104
2021-07-04 08:00,74,647,0,2,2,885,215
2021-07-04 08:15,81,780,0,4,4,930,121
2021-07-04 08:30,88,791,0,1,1,935,116
2021-07-04 08:45,93,518,18,3,4,990,463
2021-07-04 09:00,97,461,0,371,5,1105,252
2021-07-04 09:15,99,178,0,803,0,1159,149
2021-07-04 09:30,99,74,0,1081,0,1312,121
2021-07-04 09:45,100,42,0,1031,0,1211,104
2021-07-04 10:00,100,39,0,998,0,1199,129
2021-07-04 10:15,100,53,0,1055,0,1275,130
2021-07-04 10:30,100,28,0,1061,0,1239,116
2021-07-04 10:45,100,57,0,933,0,1142,120
2021-07-04 11:00,100,28,0,910,0,1132,161
2021-07-04 11:15,100,31,6,700,0,853,105
2021-07-04 11:30,100,0,9,886,0,1018,119
2021-07-04 11:45,100,0,9,1026,0,1160,117
2021-07-04 12:00,100,0,9,1184,0,1299,92
2021-07-04 12:15,100,0,9,1003,0,1119,99
2021-07-04 12:30,100,0,9,950,0,1051,85
2021-07-04 12:45,100,0,9,916,0,996,66
2021-07-04 13:00,100,0,9,976,0,1079,86
2021-07-04 13:15,100,0,9,776,0,868,82
2021-07-04 13:30,100,0,9,971,0,1096,107
2021-07-04 13:45,100,0,9,1159,0,1273,94
2021-07-04 14:00,100,0,9,570,0,790,210
2021-07-04 14:15,100,0,9,677,0,894,204
2021-07-04 14:30,100,0,9,1209,0,1468,232
2021-07-04 14:45,100,0,9,648,0,879,221
2021-07-04 15:00,100,0,9,978,0,1223,222
2021-07-04 15:15,100,0,9,314,0,544,228
2021-07-04 15:30,100,0,9,676,0,905,218
2021-07-04 15:45,100,0,9,582,0,824,232
2021-07-04 16:00,100,0,9,371,0,603,228
2021-07-04 16:15,100,0,9,371,0,590,215
2021-07-04 16:30,100,0,9,472,0,652,175
2021-07-04 16:45,100,0,9,798,0,914,103
2021-07-04 17:00,100,0,9,651,0,875,215
2021-07-04 17:15,100,0,9,777,0,930,139
2021-07-04 17:30,100,0,9,215,0,365,153
2021-07-04 17:45,100,0,9,224,0,459,235
2021-07-04 18:00,100,0,9,642,0,725,76
2021-07-04 18:15,100,0,9,450,0,647,193
2021-07-04 18:30,100,0,9,406,0,572,163
2021-07-04 18:45,100,0,14,264,0,338,81
2021-07-04 19:00,100,0,100,1,1,129,219
2021-07-04 19:15,100,0,35,57,0,123,98
2021-07-04 19:30,100,0,69,32,1,114,147
2021-07-04 19:45,100,0,152,1,1,89,230
2021-07-04 20:00,100,0,29,0,2,50,78
2021-07-04 20:15,100,0,211,1,1,11,206
2021-07-04 20:30,92,0,162,2,4,3,151
2021-07-04 20:45,91,0,135,0,1,0,119
2021-07-04 21:00,89,0,261,1,1,0,237
2021-07-04 21:15,88,0,121,1,0,0,102
2021-07-04 21:30,86,0,211,0,1,0,188
2021-07-04 21:45,81,0,475,1,1,0,442
2021-07-04 22:00,78,0,333,1,1,0,305
2021-07-04 22:15,73,0,553,1,1,0,513
2021-07-04 22:30,67,0,553,2,1,0,512
2021-07-04 22:45,63,0,477,1,2,0,440
2021-07-04 23:00,58,0,491,1,0,0,454
2021-07-04 23:15,56,0,221,0,1,0,195
2021-07-04 23:30,53,0,270,1,0,0,245
2021-07-04 23:45,47,0,568,1,1,0,528
2021-07-05 00:00,45,0,229,1,1,0,203
2021-07-05 00:15,43,0,254,1,0,0,228
2021-07-05 00:30,42,0,102,0,0,0,80
2021-07-05 00:45,39,0,261,0,0,0,235
2021-07-05 01:00,37,0,180,1,0,0,157
2021-07-05 01:15,36,0,135,1,1,0,113
2021-07-05 01:30,34,0,253,0,0,0,226
2021-07-05 01:45,32,0,137,1,0,0,115
2021-07-05 02:00,30,0,207,1,1,0,181
2021-07-05 02:15,28,0,253,0,0,0,227
2021-07-05 02:30,27,0,95,1,0,0,74
2021-07-05 02:45,24,0,221,1,1,0,195
2021-07-05 03:00,22,0,240,1,0,0,214
2021-07-05 03:15,21,0,91,0,1,0,71
2021-07-05 03:30,19,0,240,1,1,0,215
2021-07-05 03:45,16,0,210,1,0,0,184
2021-07-05 04:00,15,0,137,0,1,0,117
2021-07-05 04:15,13,0,238,1,1,2,218
2021-07-05 04:30,11,0,171,1,1,6,157
2021-07-05 04:45,10,0,124,0,1,3,111
2021-07-05 05:00,7,0,235,1,1,2,217
2021-07-05 05:15,6,0,126,1,0,6,116
2021-07-05 05:30,5,0,67,0,0,17,70
2021-07-05 05:45,5,0,44,1,1,67,104
2021-07-05 06:00,5,0,8,0,4,102,111
2021-07-05 06:15,4,0,36,0,1,103,133
2021-07-05 06:30,4,9,15,4,1,113,112
2021-07-05 06:45,4,0,40,1,1,70,103
2021-07-05 07:00,5,64,0,0,0,169,98
2021-07-05 07:15,6,86,0,1,1,204,112
2021-07-05 07:30,7,182,0,1,0,290,100
2021-07-05 07:45,10,218,0,0,0,325,100
2021-07-05 08:00,13,298,0,1,1,431,123
2021-07-05 08:15,17,459,0,1,1,593,118
2021-07-05 08:30,21,413,0,1,1,524,96
2021-07-05 08:45,25,380,0,1,1,512,118
2021-07-05 09:00,29,413,0,1,1,630,201
2021-07-05 09:15,29,43,24,3,2,553,519
2021-07-05 09:30,34,524,2,90,4,971,334
2021-07-05 09:45,42,746,0,87,7,1209,343
2021-07-05 10:00,48,659,0,4,4,860,174
2021-07-05 10:15,53,514,0,2,3,718,183
2021-07-05 10:30,59,691,0,7,4,912,191
2021-07-05 10:45,68,973,0,358,3,1560,183
2021-07-05 11:00,71,319,80,51,13,1096,781
2021-07-05 11:15,77,739,0,36,10,1611,796
2021-07-05 11:30,84,691,0,21,4,977,239
2021-07-05 11:45,91,808,0,16,5,1030,178
2021-07-05 12:00,98,834,0,74,4,1147,204
2021-07-05 12:15,100,463,0,462,2,1121,166
2021-07-05 12:30,100,137,67,208,2,1152,841
2021-07-05 12:45,100,49,7,549,3,1113,496
2021-07-05 13:00,100,0,9,554,0,1035,467
2021-07-05 13:15,100,0,9,1094,0,1290,173
2021-07-05 13:30,100,0,9,663,0,799,126
2021-07-05 13:45,100,0,9,483,0,608,121
2021-07-05 14:00,100,0,9,280,0,509,229
2021-07-05 14:15,100,0,61,79,0,234,209
2021-07-05 14:30,100,0,22,19,1,226,226
2021-07-05 14:45,100,0,9,97,0,322,229
2021-07-05 15:00,100,0,48,101,0,278,219
2021-07-05 15:15,100,0,9,460,0,707,243
2021-07-05 15:30,100,0,9,514,0,778,257
2021-07-05 15:45,100,0,9,406,0,614,207
2021-07-05 16:00,100,0,9,444,0,674,225
2021-07-05 16:15,100,0,9,586,0,817,224
2021-07-05 16:30,100,0,9,1020,0,1252,210
2021-07-05 16:45,100,0,9,766,0,862,84
2021-07-05 17:00,100,0,9,784,0,1018,220
2021-07-05 17:15,100,0,9,503,0,686,178
2021-07-05 17:30,100,0,9,408,0,551,139
2021-07-05 17:45,100,0,9,470,0,711,236
2021-07-05 18:00,100,0,9,176,0,309,137
2021-07-05 18:15,100,0,9,556,0,693,133
2021-07-05 18:30,100,0,13,158,1,367,216
2021-07-05 18:45,100,0,9,144,0,217,78
2021-07-05 19:00,100,0,10,113,1,283,177
2021-07-05 19:15,100,0,18,158,0,329,182
2021-07-05 19:30,100,0,9,91,0,191,105
2021-07-05 19:45,100,0,55,7,1,103,147
2021-07-05 20:00,100,0,89,1,1,60,141
2021-07-05 20:15,100,0,99,0,0,32,122
2021-07-05 20:30,100,0,153,1,1,12,150
2021-07-05 20:45,100,0,158,2,7,2,149
2021-07-05 21:00,100,0,171,1,1,0,151
2021-07-05 21:15,93,0,185,0,1,0,163
2021-07-05 21:30,91,0,206,1,1,0,184
2021-07-05 21:45,89,0,221,1,1,0,199
2021-07-05 22:00,87,0,242,1,1,0,220
2021-07-05 22:15,85,0,232,1,1,0,209
2021-07-05 22:30,83,0,243,1,1,0,218
2021-07-05 22:45,80,0,251,1,1,0,226
2021-07-05 23:00,78,0,228,1,1,0,203
2021-07-05 23:15,76,0,218,1,1,0,193
2021-07-05 23:30,74,0,255,0,0,0,228
2021-07-05 23:45,72,0,221,0,0,0,196
2021-07-06 00:00,70,0,168,1,0,0,145
2021-07-06 00:15,69,0,161,0,0,0,136
2021-07-06 00:30,68,0,138,0,0,0,114
2021-07-06 00:45,66,0,148,0,1,0,126
2021-07-06 01:00,65,0,151,0,0,0,126
2021-07-06 01:15,64,0,119,0,0,0,98
2021-07-06 01:30,61,0,272,0,1,0,243
2021-07-06 01:45,58,0,290,0,0,0,264
2021-07-06 02:00,55,0,283,0,0,0,257
2021-07-06 02:15,52,0,313,1,0,0,285
2021-07-06 02:30,50,0,275,0,0,0,248
2021-07-06 02:45,47,0,272,0,0,0,245
2021-07-06 03:00,44,0,291,0,1,0,264
2021-07-06 03:15,41,0,284,0,0,0,256
2021-07-06 03:30,39,0,263,0,0,0,237
2021-07-06 03:45,36,0,261,1,1,0,234
2021-07-06 04:00,34,0,149,0,0,0,125
2021-07-06 04:15,32,0,265,1,1,0,239
2021-07-06 04:30,30,0,210,1,0,0,189
2021-07-06 04:45,28,0,182,0,1,6,167
2021-07-06 05:00,25,0,262,1,1,36,279
2021-07-06 05:15,24,0,71,1,1,57,117
2021-07-06 05:30,24,29,11,2,0,121,96
2021-07-06 05:45,25,104,0,1,1,200,89
2021-07-06 06:00,26,103,0,0,0,217,107
2021-07-06 06:15,27,100,0,1,0,207,100
2021-07-06 06:30,30,235,0,1,1,345,101
2021-07-06 06:45,32,197,0,1,1,311,106
2021-07-06 07:00,33,144,0,0,0,237,86
2021-07-06 07:15,35,193,0,1,1,304,101
2021-07-06 07:30,40,492,0,4,4,633,123
2021-07-06 07:45,47,746,0,3,3,908,135
2021-07-06 08:00,52,512,0,2,2,651,117
2021-07-06 08:15,56,452,1,2,2,633,164
2021-07-06 08:30,61,511,0,0,1,666,132
2021-07-06 08:45,64,339,0,2,2,528,175
2021-07-06 09:00,72,820,0,25,7,1017,145
2021-07-06 09:15,82,1121,0,31,1,1319,118
2021-07-06 09:30,92,1109,0,74,2,1357,124
2021-07-06 09:45,100,949,0,302,0,1441,141
2021-07-06 10:00,100,358,0,1033,0,1588,149
2021-07-06 10:15,100,55,6,896,0,1104,128
2021-07-06 10:30,100,0,9,384,0,521,136
2021-07-06 10:45,100,0,9,588,0,700,107
2021-07-06 11:00,100,0,11,866,0,1097,217
2021-07-06 11:15,100,0,14,796,1,1249,434
2021-07-06 11:30,100,0,9,1070,0,1166,75
2021-07-06 11:45,100,0,9,574,0,657,77
2021-07-06 12:00,100,0,9,356,0,459,103
2021-07-06 12:15,100,0,9,412,0,504,91
2021-07-06 12:30,100,0,9,459,0,546,85
2021-07-06 12:45,100,0,9,634,0,716,77
2021-07-06 13:00,100,0,9,453,0,521,66
2021-07-06 13:15,100,0,9,292,0,367,79
2021-07-06 13:30,100,0,9,166,0,226,67
2021-07-06 13:45,100,0,9,219,0,273,58
2021-07-06 14:00,100,0,59,26,1,214,241
2021-07-06 14:15,100,0,26,23,0,226,223
2021-07-06 14:30,100,0,9,45,0,237,200
2021-07-06 14:45,100,0,9,709,0,942,220
2021-07-06 15:00,100,0,9,1399,0,1646,214
2021-07-06 15:15,100,0,9,972,0,1203,208
2021-07-06 15:30,100,0,9,696,0,940,232
2021-07-06 15:45,100,0,9,766,0,996,212
2021-07-06 16:00,100,0,9,518,0,732,207
2021-07-06 16:15,100,0,9,270,0,516,246
2021-07-06 16:30,100,0,9,845,0,1060,199
2021-07-06 16:45,100,0,9,971,0,1204,212
2021-07-06 17:00,100,0,9,335,0,568,228
2021-07-06 17:15,100,0,9,120,0,324,209
2021-07-06 17:30,100,0,23,42,1,156,133
